2.004888869999999997e+03,7.113874923857219983e+04
2.004888983999999937e+03,7.725326630033280526e+04
2.004889098000000104e+03,7.734077950280600635e+04
2.004889554999999973e+03,6.693332376100390684e+04
2.004889668999999913e+03,5.945831784032419819e+04
2.004889897000000019e+03,5.293087061246309895e+04
2.004890010999999959e+03,5.079500000000000000e+04
2.004890126000000009e+03,4.747446410328020283e+04
2.004890239999999949e+03,4.538715233003300091e+04
2.004890581999999995e+03,4.527685703906779963e+04
2.004890810999999985e+03,3.828412609822880040e+04
2.004891266999999971e+03,3.159700000000000000e+04
2.004891380999999910e+03,3.364365560445420124e+04
2.004891495000000077e+03,3.752289416031430301e+04
2.004891724000000067e+03,4.428288533478270256e+04
2.004891951999999947e+03,4.639715222991209885e+04
2.004892180000000053e+03,5.071182113237050362e+04
2.004892295000000104e+03,4.908758875430379703e+04
2.004892409000000043e+03,4.736099090584729856e+04
2.004892636999999922e+03,4.731269902599840134e+04
2.004892751000000089e+03,4.638985471959900315e+04
2.004893094000000019e+03,4.083880060728610260e+04
2.004893207999999959e+03,3.929428463238150289e+04
2.004893321999999898e+03,3.719098672004580294e+04
2.004893436000000065e+03,3.754292629592610319e+04
2.004893778999999995e+03,2.275969217435839892e+04
2.004894234999999981e+03,2.609600000000000000e+04
2.004894348999999920e+03,2.898192803847329924e+04
2.004894463000000087e+03,3.302300000000000000e+04
2.004894577999999910e+03,3.769051441108850122e+04
2.004894919999999956e+03,5.203241686749259679e+04
2.004895148000000063e+03,7.066200000000000000e+04
2.004895377000000053e+03,7.231085628545959480e+04
2.004895604999999932e+03,7.080100000000000000e+04
2.004895719000000099e+03,6.997281279593470390e+04
2.004895833000000039e+03,6.728928184062830405e+04
2.004896062000000029e+03,5.546332409377350268e+04
2.004896175999999969e+03,4.965813317784939863e+04
2.004896289999999908e+03,4.506649719935579924e+04
2.004896518000000015e+03,3.751832665643910150e+04
2.004896975000000111e+03,8.573270721618679818e+04
2.004897202999999990e+03,1.096577010439989972e+05
2.004897545999999920e+03,1.226644626400749985e+05
2.004897660000000087e+03,1.209578198380899994e+05
2.004897887999999966e+03,1.020117802878600050e+05
2.004898001999999906e+03,9.346370230702120170e+04
2.004898230999999896e+03,8.438879513202099770e+04
2.004898572999999942e+03,7.547512664100949769e+04
2.004899030000000039e+03,4.996317779829099891e+04
2.004899257999999918e+03,4.346082380251029826e+04
2.004899372000000085e+03,4.387200000000000000e+04
2.004899486000000024e+03,4.692024502084230335e+04
2.004899715000000015e+03,9.077786839521449292e+04
2.004899942999999894e+03,1.139128992863290041e+05
2.004900057000000061e+03,1.194095652156220021e+05
2.004900171000000000e+03,1.250587899438129971e+05
2.004900399999999991e+03,1.197791802936710010e+05
2.004900513999999930e+03,1.079376581882489991e+05
2.004900628000000097e+03,9.632050377702859987e+04
2.004900855999999976e+03,8.406154042997999932e+04
2.004900969999999916e+03,8.238283608464599820e+04
2.004901084000000083e+03,7.853564367861750361e+04
2.004901313000000073e+03,7.701547623535869934e+04
2.004901427000000012e+03,7.203065105956999469e+04
2.004901654999999892e+03,6.085528183052739769e+04
2.004901884000000109e+03,5.099738254209730076e+04
2.004901998000000049e+03,4.756592840366670134e+04
2.004902111999999988e+03,4.527016290596970066e+04
2.004902340000000095e+03,6.491641616582839924e+04
2.004902454000000034e+03,9.105552906364529917e+04
2.004902567999999974e+03,1.020213625006910006e+05
2.004902796999999964e+03,1.028304825787199952e+05
2.004903139000000010e+03,8.147341593609770644e+04
2.004903252999999950e+03,7.500365018888399936e+04
2.004903368000000000e+03,6.727089866225719743e+04
2.004903823999999986e+03,5.378515150131389964e+04
2.004903937999999926e+03,5.182048912504030159e+04
2.004904281000000083e+03,3.846438865176589752e+04
2.004904395000000022e+03,3.433500000000000000e+04
2.004904508999999962e+03,3.185258222103209846e+04
2.004904737000000068e+03,2.796034749868779909e+04
2.004904966000000059e+03,3.233798215579539828e+04
2.004905079999999998e+03,4.478265657447680132e+04
2.004905193999999938e+03,6.516000000000000000e+04
2.004905308000000105e+03,7.406727445267679286e+04
2.004905422000000044e+03,8.043790529610500380e+04
2.004905537000000095e+03,8.041556545317800192e+04
2.004905651000000034e+03,8.341313172384920472e+04
2.004905764999999974e+03,8.479339859354519285e+04
2.004905878999999914e+03,8.131499540237679321e+04
2.004906107000000020e+03,6.655498305484060256e+04
2.004906220999999960e+03,6.171148854616600147e+04
2.004906336000000010e+03,5.814554758669390139e+04
2.004906449999999950e+03,5.362874979324860033e+04
2.004906563999999889e+03,5.127919603762659972e+04
2.004906678000000056e+03,4.892335705439459707e+04
2.004906791999999996e+03,4.628360006485220219e+04
2.004907249000000093e+03,3.067319692921479873e+04
2.004907363000000032e+03,2.803250603100729859e+04
2.004907476999999972e+03,2.652763687309719899e+04
2.004907590999999911e+03,2.617883152460059864e+04
2.004907705000000078e+03,3.078468411138599913e+04
2.004907819999999901e+03,4.405378029907820019e+04
2.004907934000000068e+03,6.268228544111260271e+04
2.004908619000000044e+03,7.498078075567139604e+04
2.004908732999999984e+03,6.348775170333099959e+04
2.004908961000000090e+03,5.113851206350300345e+04
2.004909304000000020e+03,4.692815189621820173e+04
2.004909646000000066e+03,4.259008220504540077e+04
2.004909760000000006e+03,3.937244621198280220e+04
2.004909988999999996e+03,3.400490866183419712e+04
2.004910444999999982e+03,2.572856616000500071e+04
2.004910558999999921e+03,2.759134482083719922e+04
2.004910673999999972e+03,3.145414631556859968e+04
2.004910787999999911e+03,3.618871484826580127e+04
2.004910902000000078e+03,3.975005873147820239e+04
2.004911016000000018e+03,4.293861968611770135e+04
2.004911243999999897e+03,4.889079930283859721e+04
2.004911472999999887e+03,4.955757969202200184e+04
2.004911700999999994e+03,4.639254137013279978e+04
2.004911814999999933e+03,4.849467779376499675e+04
2.004912043000000040e+03,4.561365050937570049e+04
2.004912272000000030e+03,4.593923852344969782e+04
2.004912385999999969e+03,4.866797962093930255e+04
2.004912499999999909e+03,4.486678557840199937e+04
2.004912614000000076e+03,4.035723691396789945e+04
2.004912728000000016e+03,3.752258624241570215e+04
2.004912841999999955e+03,3.391017955666549824e+04
2.004912957000000006e+03,2.854299572080509824e+04
