1.956002739999999903e+03,7.700000000000000000e+01
1.956087671000000000e+03,8.200000000000000000e+01
1.956167122999999947e+03,8.000000000000000000e+01
1.956252054999999928e+03,7.800000000000000000e+01
1.956334247000000005e+03,7.400000000000000000e+01
1.956419178000000102e+03,6.800000000000000000e+01
1.956501369999999952e+03,5.900000000000000000e+01
1.956586301000000049e+03,6.700000000000000000e+01
1.956671233000000029e+03,6.800000000000000000e+01
1.956753425000000107e+03,7.000000000000000000e+01
1.956838355999999976e+03,6.400000000000000000e+01
1.956920548000000053e+03,6.100000000000000000e+01
1.957002739999999903e+03,7.200000000000000000e+01
1.957087671000000000e+03,8.300000000000000000e+01
1.957164383999999927e+03,9.000000000000000000e+01
1.957249315000000024e+03,8.700000000000000000e+01
1.957331507000000101e+03,8.900000000000000000e+01
1.957416437999999971e+03,8.000000000000000000e+01
1.957498630000000048e+03,8.200000000000000000e+01
1.957583562000000029e+03,8.900000000000000000e+01
1.957668492999999899e+03,7.400000000000000000e+01
1.957750684999999976e+03,7.300000000000000000e+01
1.957835616000000073e+03,8.300000000000000000e+01
1.957917807999999923e+03,7.800000000000000000e+01
1.958002739999999903e+03,8.000000000000000000e+01
1.958087671000000000e+03,8.300000000000000000e+01
1.958164383999999927e+03,8.800000000000000000e+01
1.958249315000000024e+03,9.100000000000000000e+01
1.958331507000000101e+03,9.900000000000000000e+01
1.958416437999999971e+03,8.400000000000000000e+01
1.958498630000000048e+03,8.100000000000000000e+01
1.958583562000000029e+03,9.700000000000000000e+01
1.958668492999999899e+03,8.200000000000000000e+01
1.958750684999999976e+03,7.700000000000000000e+01
1.958835616000000073e+03,8.200000000000000000e+01
1.958917807999999923e+03,6.800000000000000000e+01
1.959002739999999903e+03,8.100000000000000000e+01
1.959087671000000000e+03,7.900000000000000000e+01
1.959164383999999927e+03,9.400000000000000000e+01
1.959249315000000024e+03,9.100000000000000000e+01
1.959331507000000101e+03,9.100000000000000000e+01
1.959416437999999971e+03,7.800000000000000000e+01
1.959498630000000048e+03,7.400000000000000000e+01
1.959583562000000029e+03,8.400000000000000000e+01
1.959668492999999899e+03,8.300000000000000000e+01
1.959750684999999976e+03,8.600000000000000000e+01
1.959835616000000073e+03,7.500000000000000000e+01
1.959917807999999923e+03,8.500000000000000000e+01
1.960002739999999903e+03,8.900000000000000000e+01
1.960087671000000000e+03,9.100000000000000000e+01
1.960167122999999947e+03,1.040000000000000000e+02
1.960252054999999928e+03,1.090000000000000000e+02
1.960334247000000005e+03,1.070000000000000000e+02
1.960419178000000102e+03,1.000000000000000000e+02
1.960501369999999952e+03,7.900000000000000000e+01
1.960586301000000049e+03,9.000000000000000000e+01
1.960671233000000029e+03,9.700000000000000000e+01
1.960753425000000107e+03,8.700000000000000000e+01
1.960838355999999976e+03,7.400000000000000000e+01
1.960920548000000053e+03,9.200000000000000000e+01
1.961002739999999903e+03,9.200000000000000000e+01
1.961087671000000000e+03,9.700000000000000000e+01
1.961164383999999927e+03,1.080000000000000000e+02
1.961249315000000024e+03,1.130000000000000000e+02
1.961331507000000101e+03,1.120000000000000000e+02
1.961416437999999971e+03,9.900000000000000000e+01
1.961498630000000048e+03,8.600000000000000000e+01
1.961583562000000029e+03,9.300000000000000000e+01
1.961668492999999899e+03,9.600000000000000000e+01
1.961750684999999976e+03,8.500000000000000000e+01
1.961835616000000073e+03,7.400000000000000000e+01
1.961917807999999923e+03,8.600000000000000000e+01
1.962002739999999903e+03,8.900000000000000000e+01
1.962087671000000000e+03,1.060000000000000000e+02
1.962164383999999927e+03,1.130000000000000000e+02
1.962249315000000024e+03,1.150000000000000000e+02
1.962331507000000101e+03,1.090000000000000000e+02
1.962416437999999971e+03,1.030000000000000000e+02
1.962498630000000048e+03,1.000000000000000000e+02
1.962583562000000029e+03,9.900000000000000000e+01
1.962668492999999899e+03,1.030000000000000000e+02
1.962750684999999976e+03,1.030000000000000000e+02
1.962835616000000073e+03,1.010000000000000000e+02
1.962917807999999923e+03,1.030000000000000000e+02
1.963002739999999903e+03,1.070000000000000000e+02
1.963087671000000000e+03,1.110000000000000000e+02
1.963164383999999927e+03,1.210000000000000000e+02
1.963249315000000024e+03,1.200000000000000000e+02
1.963331507000000101e+03,1.100000000000000000e+02
1.963416437999999971e+03,1.030000000000000000e+02
1.963498630000000048e+03,9.300000000000000000e+01
1.963583562000000029e+03,1.100000000000000000e+02
1.963668492999999899e+03,1.150000000000000000e+02
1.963750684999999976e+03,1.180000000000000000e+02
1.963835616000000073e+03,1.180000000000000000e+02
1.963917807999999923e+03,1.210000000000000000e+02
1.964002739999999903e+03,1.230000000000000000e+02
1.964087671000000000e+03,1.230000000000000000e+02
1.964167122999999947e+03,1.340000000000000000e+02
1.964252054999999928e+03,1.310000000000000000e+02
1.964334247000000005e+03,1.420000000000000000e+02
1.964419178000000102e+03,1.430000000000000000e+02
1.964501369999999952e+03,1.260000000000000000e+02
1.964586301000000049e+03,1.240000000000000000e+02
1.964671233000000029e+03,1.240000000000000000e+02
1.964753425000000107e+03,1.390000000000000000e+02
1.964838355999999976e+03,1.270000000000000000e+02
1.964920548000000053e+03,1.410000000000000000e+02
1.965002739999999903e+03,1.350000000000000000e+02
1.965087671000000000e+03,1.360000000000000000e+02
1.965164383999999927e+03,1.670000000000000000e+02
1.965249315000000024e+03,1.510000000000000000e+02
1.965331507000000101e+03,1.540000000000000000e+02
1.965416437999999971e+03,1.370000000000000000e+02
1.965498630000000048e+03,1.300000000000000000e+02
1.965583562000000029e+03,1.340000000000000000e+02
1.965668492999999899e+03,1.410000000000000000e+02
1.965750684999999976e+03,1.490000000000000000e+02
1.965835616000000073e+03,1.250000000000000000e+02
1.965917807999999923e+03,1.510000000000000000e+02
1.966002739999999903e+03,1.560000000000000000e+02
1.966087671000000000e+03,1.510000000000000000e+02
1.966164383999999927e+03,1.620000000000000000e+02
1.966249315000000024e+03,1.720000000000000000e+02
1.966331507000000101e+03,1.640000000000000000e+02
1.966416437999999971e+03,1.700000000000000000e+02
1.966498630000000048e+03,1.600000000000000000e+02
1.966583562000000029e+03,1.550000000000000000e+02
1.966668492999999899e+03,1.530000000000000000e+02
1.966750684999999976e+03,1.690000000000000000e+02
1.966835616000000073e+03,1.620000000000000000e+02
1.966917807999999923e+03,1.600000000000000000e+02
1.967002739999999903e+03,1.900000000000000000e+02
1.967087671000000000e+03,1.670000000000000000e+02
1.967164383999999927e+03,1.980000000000000000e+02
1.967249315000000024e+03,1.810000000000000000e+02
1.967331507000000101e+03,1.750000000000000000e+02
1.967416437999999971e+03,1.540000000000000000e+02
1.967498630000000048e+03,1.400000000000000000e+02
1.967583562000000029e+03,1.600000000000000000e+02
1.967668492999999899e+03,1.770000000000000000e+02
1.967750684999999976e+03,1.640000000000000000e+02
1.967835616000000073e+03,1.560000000000000000e+02
1.967917807999999923e+03,1.650000000000000000e+02
1.968002739999999903e+03,1.670000000000000000e+02
1.968087671000000000e+03,1.680000000000000000e+02
1.968167122999999947e+03,1.590000000000000000e+02
1.968252054999999928e+03,1.740000000000000000e+02
1.968334247000000005e+03,1.680000000000000000e+02
1.968419178000000102e+03,1.280000000000000000e+02
1.968501369999999952e+03,1.210000000000000000e+02
1.968586301000000049e+03,1.520000000000000000e+02
1.968671233000000029e+03,1.770000000000000000e+02
1.968753425000000107e+03,1.680000000000000000e+02
1.968838355999999976e+03,1.420000000000000000e+02
1.968920548000000053e+03,1.670000000000000000e+02
1.969002739999999903e+03,1.600000000000000000e+02
1.969087671000000000e+03,1.700000000000000000e+02
1.969164383999999927e+03,1.810000000000000000e+02
1.969249315000000024e+03,1.710000000000000000e+02
1.969331507000000101e+03,1.500000000000000000e+02
1.969416437999999971e+03,1.260000000000000000e+02
1.969498630000000048e+03,1.070000000000000000e+02
1.969583562000000029e+03,1.390000000000000000e+02
1.969668492999999899e+03,1.740000000000000000e+02
1.969750684999999976e+03,1.630000000000000000e+02
1.969835616000000073e+03,1.520000000000000000e+02
1.969917807999999923e+03,1.760000000000000000e+02
1.970002739999999903e+03,1.740000000000000000e+02
1.970087671000000000e+03,1.500000000000000000e+02
1.970164383999999927e+03,1.530000000000000000e+02
1.970249315000000024e+03,1.330000000000000000e+02
1.970331507000000101e+03,1.410000000000000000e+02
1.970416437999999971e+03,1.140000000000000000e+02
1.970498630000000048e+03,8.900000000000000000e+01
1.970583562000000029e+03,1.290000000000000000e+02
1.970668492999999899e+03,1.590000000000000000e+02
1.970750684999999976e+03,1.480000000000000000e+02
1.970835616000000073e+03,1.440000000000000000e+02
1.970917807999999923e+03,1.460000000000000000e+02
1.971002739999999903e+03,1.170000000000000000e+02
1.971087671000000000e+03,1.560000000000000000e+02
1.971164383999999927e+03,1.470000000000000000e+02
1.971249315000000024e+03,1.480000000000000000e+02
1.971331507000000101e+03,1.360000000000000000e+02
1.971416437999999971e+03,9.100000000000000000e+01
1.971498630000000048e+03,7.300000000000000000e+01
1.971583562000000029e+03,1.440000000000000000e+02
1.971668492999999899e+03,1.490000000000000000e+02
1.971750684999999976e+03,1.550000000000000000e+02
1.971835616000000073e+03,1.470000000000000000e+02
1.971917807999999923e+03,1.340000000000000000e+02
1.972002739999999903e+03,1.370000000000000000e+02
1.972087671000000000e+03,1.330000000000000000e+02
1.972167122999999947e+03,1.300000000000000000e+02
1.972252054999999928e+03,1.850000000000000000e+02
1.972334247000000005e+03,1.850000000000000000e+02
1.972419178000000102e+03,1.780000000000000000e+02
