1.948002739999999903e+03,2.780000000000000000e+02
1.948087671000000000e+03,3.100000000000000000e+02
1.948167122999999947e+03,2.980000000000000000e+02
1.948252054999999928e+03,2.250000000000000000e+02
1.948334247000000005e+03,1.850000000000000000e+02
1.948419178000000102e+03,3.850000000000000000e+02
1.948501369999999952e+03,3.560000000000000000e+02
1.948586301000000049e+03,2.740000000000000000e+02
1.948671233000000029e+03,1.970000000000000000e+02
1.948753425000000107e+03,1.660000000000000000e+02
1.948838355999999976e+03,1.890000000000000000e+02
1.948920548000000053e+03,2.030000000000000000e+02
1.949002739999999903e+03,2.950000000000000000e+02
1.949087671000000000e+03,2.940000000000000000e+02
1.949164383999999927e+03,3.180000000000000000e+02
1.949249315000000024e+03,3.010000000000000000e+02
1.949331507000000101e+03,3.490000000000000000e+02
1.949416437999999971e+03,5.500000000000000000e+02
1.949498630000000048e+03,4.780000000000000000e+02
1.949583562000000029e+03,4.080000000000000000e+02
1.949668492999999899e+03,2.940000000000000000e+02
1.949750684999999976e+03,2.900000000000000000e+02
1.949835616000000073e+03,3.050000000000000000e+02
1.949917807999999923e+03,3.510000000000000000e+02
1.950002739999999903e+03,4.760000000000000000e+02
1.950087671000000000e+03,4.480000000000000000e+02
1.950164383999999927e+03,3.370000000000000000e+02
1.950249315000000024e+03,2.910000000000000000e+02
1.950331507000000101e+03,3.280000000000000000e+02
1.950416437999999971e+03,5.000000000000000000e+02
1.950498630000000048e+03,3.610000000000000000e+02
1.950583562000000029e+03,2.710000000000000000e+02
1.950668492999999899e+03,2.280000000000000000e+02
1.950750684999999976e+03,1.870000000000000000e+02
1.950835616000000073e+03,1.770000000000000000e+02
1.950917807999999923e+03,2.130000000000000000e+02
1.951002739999999903e+03,2.230000000000000000e+02
1.951087671000000000e+03,2.040000000000000000e+02
1.951164383999999927e+03,1.710000000000000000e+02
1.951249315000000024e+03,1.490000000000000000e+02
1.951331507000000101e+03,1.470000000000000000e+02
1.951416437999999971e+03,3.050000000000000000e+02
1.951498630000000048e+03,2.780000000000000000e+02
1.951583562000000029e+03,1.860000000000000000e+02
1.951668492999999899e+03,1.520000000000000000e+02
1.951750684999999976e+03,1.280000000000000000e+02
