elapsed,scores
0.0004029340052511543,-177065.30633752394
0.0036457590176723897,-218.92793009771245
0.006742594996467233,-218.68330726859287
0.011953039997024462,-218.92793009771245
0.014853724016575143,-204.31067658228108
0.017603835003683344,-206.3412674952301
0.020357717003207654,-203.95700751607566
0.02321995300007984,-204.29611254535584
0.026009034016169608,-203.95700751607566
0.02881761101889424,-206.38478260883602
0.034001863008597866,-204.31067658228108
0.04466134399990551,-212.64385848409194
0.047374464018503204,-204.31067658228108
0.04994194401660934,-206.38478260883602
0.05447314202319831,-207.0642571140434
0.05706241200095974,-203.94244347915043
0.059540486021433026,-210.3115345057792
0.06295877799857408,-203.94244347915043
0.0684627790178638,-203.95700751607566
0.07103301800088957,-204.29611254535584
0.0736278610129375,-203.95700751607566
0.0760974989971146,-207.54338993709166
0.07857448302092962,-203.95700751607566
0.08825713401893154,-204.29611254535584
0.09088839401374571,-203.95700751607566
0.09347016000538133,-203.94244347915043
0.0986386870208662,-204.31067658228108
0.10137021401897073,-203.94244347915043
0.10500617302022874,-203.95700751607566
0.1074989740154706,-204.29611254535584
0.10994979200768284,-203.95700751607566
0.11238596099428833,-204.29611254535584
0.11485396799980663,-203.95700751607566
0.1174497909960337,-206.73845167504143
0.1247201660007704,-203.95700751607566
0.12845405799453147,-204.29611254535584
0.13196085402159952,-206.3412674952301
0.1356321380008012,-204.29611254535584
0.13872036000248045,-203.95700751607566
0.14123053700313903,-206.69493656143553
0.14367946301354095,-206.39934664576126
0.1461217680189293,-204.29611254535584
0.148914148012409,-203.95700751607566
0.151409964018967,-207.04969307711815
0.15386551001574844,-203.95700751607566
0.15636554500088096,-204.29611254535584
0.16476595101994462,-203.95700751607566
0.1674787490046583,-206.73845167504143
0.17053544701775536,-203.95700751607566
0.17331566699431278,-207.04969307711815
0.17594449600437656,-203.95700751607566
0.17840866500046104,-203.94244347915043
0.1809069770097267,-204.31067658228108
0.18342915500397794,-203.94244347915043
0.18591813000966795,-204.31067658228108
0.1896270910219755,-203.94244347915043
0.19270264901570044,-204.31067658228108
0.19575772201642394,-203.94244347915043
0.20286594799836166,-207.5579539740169
0.205789204017492,-177.59954756523723
0.2083498680149205,-178.30956327542742
0.21087827600422315,-183.81260008659143
0.21336495102150366,-182.84277591329334
0.21597082700463943,-182.26317528485885
0.21844576901639812,-180.730727147944
0.2217880480166059,-182.61781792554228
0.22492211402277462,-183.0462033265957
0.22800790800829418,-183.77297599045139
0.23059867200208828,-181.56001708477186
0.23817662801593542,-181.64967637361212
0.241029579017777,-186.15838303757528
0.24374058001558296,-178.51350635629424
0.24753961100941524,-187.31209652582234
0.2504710170032922,-179.26535947351442
0.25413802100229077,-186.11253095217972
0.25698804401326925,-186.93829888434672
0.26001876301597804,-192.41408782509353
0.26254190801410004,-176.76427822977752
0.26502443401841447,-181.56965183607224
0.26762160201906227,-179.50036578397362
0.27056092899874784,-183.01815254110156
0.2774723320035264,-181.33216790242236
0.28021257600630634,-191.50711336113997
0.28287672699661925,-182.5417171163717
0.2867365700076334,-175.9024193992764
0.28951724199578166,-183.86387594852008
0.2925131469964981,-186.46244454519845
0.29509435800719075,-181.72384578407556
0.2976115329947788,-182.09903800733758
0.3002560970198829,-186.82969079850827
0.30329098799848,-177.8295195140764
0.3060578830190934,-182.34277010446266
0.312778599007288,-188.77515980078954
0.31563175001065247,-178.49539533761532
0.3204623259953223,-181.30198752579673
0.3260131650022231,-183.7056444491809
0.33054583601187915,-184.98418411815453
0.3356713429966476,-189.48861412197215
0.3404737600067165,-178.0263706203592
0.3454691049992107,-182.34516716445916
0.3504720970231574,-180.1404813528714
0.355343269999139,-181.917897592905
0.36028225801419467,-184.91796073812137
0.3651230770046823,-182.8971515338287
0.38007471201126464,-178.03804154126854
0.3850336169998627,-182.99105966285146
0.3917318970197812,-150.78048270926791
0.39518378299544565,-157.52943023860098
0.4019286990223918,-155.2673207714877
0.4049124480225146,-160.95465735479547
0.40771994402166456,-152.49774497735956
0.410448737005936,-150.27266995460846
0.4130306770093739,-149.9912092301945
0.41978504601866007,-155.2213006347998
0.4233925130101852,-154.16092203245893
0.430496128014056,-160.06220617224943
0.43341950100148097,-157.05454577832046
0.4382637410017196,-157.3308015047303
0.44101688801310956,-159.12743664216856
0.44649640400893986,-152.18916117399436
0.4496150740014855,-157.6979427816367
0.45368263800628483,-148.00388875975187
0.45885279701906256,-157.09239532918096
0.46436798002105206,-152.86635593268994
0.46757916401838884,-149.90724491023624
0.4708782359957695,-155.72878709967273
0.4748130660154857,-152.52354920151407
0.4849979529972188,-154.6708172836648
0.4885822689975612,-151.8909719977279
0.49207721700076945,-149.99890066012458
0.4958799790183548,-159.03090438709626
0.5019625319982879,-149.61967195799286
0.5067313360050321,-152.8706782013852
0.5101594610023312,-153.73950952393176
0.5136794940044638,-152.58238203366886
0.5180485570163,-150.3960596640988
0.5214368450106122,-155.98628216166617
0.528367856022669,-159.23168925544803
0.543452193000121,-159.07136504491095
0.5536112560075708,-150.98039927843575
0.559489459003089,-151.6915675047411
0.5658890530175995,-153.36609154367025
0.5724221160053276,-150.2509703679265
0.5785018210008275,-148.3932647629581
0.5815806150203571,-166.41727646270868
0.58526236799662,-152.94508931358556
0.5925723230175208,-149.86300000746544
0.5955128940113354,-155.39695661394092
0.5985112519992981,-153.7674577772155
0.6019306940142997,-151.6570463387627
0.6120862370007671,-151.0177507190938
0.6194760390208103,-154.21031602015447
0.6229769240017049,-151.2670303852766
0.6259228880226146,-154.15200532138755
0.6286216440203134,-150.4042313466128
0.6316308829991613,-159.64194831392868
0.6364517300098669,-153.2777246908086
0.6397830880014226,-148.9282768453251
0.6423809060070198,-152.58222693985815
0.6449150400003418,-156.73872306600666
0.6474277260131203,-150.16921478850844
0.6562562720209826,-149.73256792727366
0.6588950199948158,-150.72295204829857
0.6614558650180697,-160.32813840530912
0.6641491080226842,-155.22569558855682
0.6690381890221033,-155.87135864354556
0.6716023150074761,-152.6331797943459
0.6740843940060586,-150.6993313859913
0.676970483007608,-152.64067314866287
0.6797288980160374,-156.27479540315326
0.6823831950023305,-150.3084390029794
0.6873436479945667,-150.21655488731358
0.6898677709978074,-148.34003891393368
0.6971141420071945,-152.04882031471305
0.7040568740048911,-152.7159702407393
0.7066219430125784,-154.02654419747813
0.7091943380073644,-160.60269779482397
0.7117680730007123,-157.77148008635123
0.7143644159950782,-146.1521828794181
0.7168870720197447,-154.20559850757297
0.7194092230056413,-105.45401241595523
0.7218957559962291,-105.45401241595523
0.7243532220018096,-108.17034632899725
0.7277173020120244,-116.60464603593755
0.7380877030082047,-114.14627059927254
0.74076744102058,-110.98395823305636
0.7433785409957636,-110.70742951233115
0.7459362510126084,-119.65295465547834
0.7487498330010567,-108.24529897970055
0.7513245980080683,-110.72475087139286
0.7538534470077138,-111.26873429574566
0.7563339869957417,-111.38828205906397
0.7596880750206765,-110.98549839189808
0.7634987730125431,-113.7153803474699
0.7669793970126193,-116.45389242567965
0.7707889800076373,-113.36477504663368
0.7775647359958384,-113.58945060771846
0.7802341899950989,-124.85686520187917
0.7829061100201216,-113.77768870478448
0.7854562130232807,-114.0884934761309
0.7879713790025562,-108.26483996975183
0.7904672020231374,-114.13622621271905
0.7941098060109653,-113.82718591504238
0.7976156380027533,-107.91027593865687
0.8006837959983386,-119.73797367187827
0.8044066370057408,-110.81084584682033
0.8069539749994874,-108.231417362941
0.8136818280036096,-111.26550312703822
0.8165038870065473,-113.74395947878492
0.8193168209982105,-108.3545823241187
0.8220186390099116,-108.31852743868998
0.825348787009716,-108.189149366891
0.82873903401196,-110.85802829674932
0.8313397500023711,-119.1490086006007
0.8347973159980029,-114.33404725525945
0.8378891629981808,-113.93105377801818
0.8403579780133441,-114.00046874667478
0.8428218199987896,-116.57342766202643
0.8452725149982143,-118.95251677819428
0.852301750011975,-105.45401241595522
0.8563553370186128,-110.9282066457643
0.859540214005392,-114.15560554907371
0.8625817270076368,-122.46246046443856
0.865305093000643,-113.60786941862087
0.8681538980163168,-119.53656033887408
0.8712470150203444,-113.97437832839266
0.8738204920082353,-113.61554669274703
0.8762887619959656,-111.19466733019071
0.8787334030203056,-117.05002832677764
0.8814003420120571,-108.26762432001432
0.8892167400044855,-119.09554110864634
0.892625542008318,-116.21835351320627
0.8953953710151836,-108.3554067321048
0.8983442030148581,-108.49946378698297
0.9025849339959677,-108.34468837897914
0.905565398017643,-111.08536668707077
0.9081877790158615,-108.38376827125741
0.9106686010200065,-105.45401241595522
0.913309322000714,-108.06087481721315
0.9188918270228896,-107.91027593865685
0.92207777602016,-107.86305675452307
0.9250454020220786,-116.8518570192478
0.9346980990085285,-113.29969140259816
0.9378963799972553,-105.45401241595522
0.9408445520093665,-116.55436829084464
0.9434419430035632,-107.91027593865685
0.9459911590092815,-113.57860156503708
0.9515157290152274,-116.76819457768133
0.9548978480161168,-108.26762432001432
0.9576844300027005,-111.33899365405307
0.9608007089991588,-118.79756869342847
0.9633583929971792,-111.21381053812804
0.9680919180100318,-105.45401241595522
0.975714449014049,-105.45401241595522
0.9784477840003092,-111.349893495386
0.9836314040003344,-108.49747662508602
0.9874858630064409,-111.16031933777407
0.9903096120106056,-113.99704482520487
0.9933770460193045,-105.45401241595522
0.9959411350137088,-111.2655031270382
0.9999680560140405,-110.92375542729509
1.00360479101073,-105.45401241595522
1.00669047300471,-111.27179192561172
1.009407617006218,-105.45401241595522
1.0121843680099119,-110.98399375241577
1.0218044049979653,-113.60999326967112
1.024627816019347,-118.80022283099791
1.027218752016779,-113.62052107580928
1.0298269180057105,-113.84441611081158
1.0324591940152459,-105.45401241595522
1.0357306920050178,-113.32561796335659
1.0385974110104144,-108.26483996975182
1.0411270330077969,-113.84036905231804
